en,tr,partition
"September 2013, All Saints Church Peshawar
","March 2015, Youhanabad Church Lahore
",2017_12_20_amidst-the-advent-season-church-blast-leaves-nine-dead-and-several-injured-in-quetta-pakistan_
"March 2016, Easter Sunday Gulshan Iqbal Park Lahore
","Eylül 2013, All Saints Kilisesi Peşaver Mart 2015, Youhanabad Kilisesi Lahor Mart 2016, Paskalya Pazar günü Gülşen-i İkbal Parkı Lahor Bugün.
",2017_12_20_amidst-the-advent-season-church-blast-leaves-nine-dead-and-several-injured-in-quetta-pakistan_
"Today, Quetta...
","Ketta...
",2017_12_20_amidst-the-advent-season-church-blast-leaves-nine-dead-and-several-injured-in-quetta-pakistan_
"Someone please help me explain how we are protecting our Christian brothers and sisters... pic.twitter.com/wMhkUsmr7l — Mosharraf Zaidi (@mosharrafzaidi) December 17, 2017
","Lütfen birisi Hristiyan kardeşlerimizi nasıl koruduğumuzu açıklamama yardım etsin.
",2017_12_20_amidst-the-advent-season-church-blast-leaves-nine-dead-and-several-injured-in-quetta-pakistan_
"The persecution of religious minorities is not new to Pakistan; since 2015, more than 200 people have been killed and more than 300 have been injured in such attacks.
","Dini azınlıklara yapılan zulüm Pakistan için yeni değil; 2015'ten bu yana, bu tür saldırılarda 200'den fazla kişi öldürüldü ve 300'den fazla kişi yaralandı.
",2017_12_20_amidst-the-advent-season-church-blast-leaves-nine-dead-and-several-injured-in-quetta-pakistan_
"Most recently, discrimination against minorities has also cropped up in government.
","Son zamanlarda, azınlıklara yönelik ayrımcılık hükümet içerisinde de ortaya çıktı.
",2017_12_20_amidst-the-advent-season-church-blast-leaves-nine-dead-and-several-injured-in-quetta-pakistan_
"Retired military captain Muhammad Safdar Awan, who is a current member of the National Assembly, demanded that the Physics Department at Quaid-e-Azam University, which was named after Nobel Laureate Dr. Adbus Salam, change its name.
","Millet Meclisi üyesi olan emekli askeri kaptan Muhammed Safdar Awan, Nobel Ödülü sahibi Dr. Adbus Salam'ın adını taşıyan Quaid-e-Azam Üniversitesi Fizik Bölümü'nün adının değiştirilmesini istedi.
",2017_12_20_amidst-the-advent-season-church-blast-leaves-nine-dead-and-several-injured-in-quetta-pakistan_
"As Salam belongs to the Muslim minority Ahmadiyya community, the requested name change appeared to some as an act of discrimination against the group.
","Salam, Müslüman azınlık Kadıyânî topluluğuna mensub olduğu için, istenen isim değişikliği bazı kişilere topluluğa karşı yapılan bir ayrımcılık hareketi olarak göründü.
",2017_12_20_amidst-the-advent-season-church-blast-leaves-nine-dead-and-several-injured-in-quetta-pakistan_
"For minorities in Pakistan, the Quetta attack is another reminder that — until hatred and religious intolerance are tackled — they will not be able to practice their basic right to worship freely, without the fear of being killed.
","Pakistan'daki azınlıklar için Ketta saldırısı, -nefret ve dini hoşgörüsüzlüğün üstesinden gelinene kadar - öldürülme korkusu olmaksızın, temel hakları olan ibadetlerini özgürce yerine getiremeyeceklerinin bir başka göstergesidir.
",2017_12_20_amidst-the-advent-season-church-blast-leaves-nine-dead-and-several-injured-in-quetta-pakistan_
"Serbian Journalists Call on Citizens to Support a Media Freedom Campaign · Global Voices
","Sırp Gazetecilerden Basın Özgürlüğü İçin Halka Destek Çağrısı
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Street action for media freedom in Belgrade, Serbia.
","Sırbistan'ın başkenti Belgrad'ta basın özgürlüğü için düzenlenen bir sokak etkinliği.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Messages written on the stand: #ForFreeMedia #StopMediaDarkness and #SupportTheDemands.
","Stantta yazanlar: #ÖzgürBasınİçin #MedyayıKaranlıktanKurtarın ve #TaleplerimiziDestekleyin.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Photo by Anđela Milivojević, used with permission.
","Fotoğraf: Anđela Milivojević
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Serbian journalists and activists rallied in the streets of Belgrade and four other Serbian cities on November 19 to garner support from citizens for demands they have made to Serbian prime minister Ana Brnabic.
","Sırp gazeteci ve aktivistler, Sırbistan başbakanı Ana Brnabic'e sundukları taleplerin halk tarafından da desteklenmesi amacıyla 19 Kasım'da Belgrad'ın yanı sıra dört ayrı şehirde yürüyüşler düzenlediler.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Street actions were organized in Belgrade, Nis, Novi Sad, Kragujevac and Vranje, where journalists and activists distributed leaflets to citizens, promoting the list of 13 demands regarding media freedoms and journalists’ safety.
","Basın özgürlüğü ve gazetecilerin güvenliğine yönelik 13 talepten oluşan listenin destek bulması amacıyla gazeteciler ve aktivistler, Belgrad, Niş, Novi Sad, Kragujevac ve Vranje gibi şehirlerde halka broşür dağıttıkları sokak etkinlikleri düzenlediler.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"The list was created by the group For Media Freedom and included recommendations gathered from media and civil society organizations, journalism associations, activists and ordinary citizens.
","""Basın Özgürlüğü İçin"" adlı bir grup tarafından hazırlanan listede basın ve sivil toplum kuruluşları, gazeteciler dernekleri, aktivistler ve sıradan vatandaşların talepleri yer almaktadır.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"“The most important part of the action of the group ‘For Media Freedom’ is to remind citizens that media and journalists are necessary because they cannot without information,” explained Independent Journalists’ Association of Serbia president Slavisa Lekic.
","Sırbistan Bağımsız Gazeteciler Topluluğu başkanı Slaviša Lekić: ""Basın Özgürlüğü İçin"" adlı grubun en önemli görevi halka habersiz olmayacağını ve bu yüzden basının ve gazetecilerin ne kadar önemli bir görev üstlendiğini hatırlatmaktır"".
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Today we are at three locations in Belgrade:
","Bugün Belgrad'ta üç ayrı noktada etkinlik düzenlenecektir:
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"- Terazije
","- Terazije
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"- Trg Republike (Republic Square)
","- Trg Republike (Cumhuriyet Meydanı)
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"- Knez Mihailova (Ruski car)
","- Knez Mihailova (Ruski Car adlı restoranın bulunduğu sokak)
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Drop by, sign the petition for support, spread the news about #ForMediaFreedom
","Bizi ziyaret edin, destek için imza kampanyamıza katılın ve #ÖzgürBasınİçin etiketini her yerde paylaşın
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"The list of 13 demands outlined urgent measures necessary to secure equal treatment for all journalists and prevent the collapse of free media in Serbia.
","13 talepten oluşan listede; bütün gazetecilerin eşit muamele görmesini sağlamak ve Sırbistan'daki basın özgürlüğünün devamlılığını sağlamak için gerekli önlemlerden bahsedildi.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Independent journalists have been repeatedly ignored and prevented from asking ‘difficult questions’ to public officials or barred from obtaining information in the public interest.
","Independent journalists are often labeled as 'spies,' 'traitors' or 'foreign mercenaries.'
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"For Media Freedom has also asked authorities to solve all cases of murdered journalists, and to investigate recent attacks.
","Özgür Basın İçin, yetkililerden aynı zamanda suikaste kurban gitmiş gazetecilerin ve son zamanlarda gazetecilere yönelik saldırıların araştırılmasını talep etmiştir.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"The list included demands regarding the independence of public broadcasters, which are seen as pro-government media outlets, and for the elimination of pressures against journalists including those exercised through the judiciary.
","Listede devlet yanlısı medya organları olarak görülen kamu yayınlarının özgürleştirilmesi ve yargı başta olmak üzere pek çok alanda gazetecilere yapılan baskıların ortadan kaldırılması talep edilmiştir.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Image: #SupportTheDemands
","Fotoğraf: #TaleplerimiziDestekleyin
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Tweet: Tomorrow in the new action #ForMediaFreedom in Kragujevac, Nish, Vranje, Belgrade and Novi Sad.
","Tweet: Yarın #ÖzgürBasınİçin Kragujevac, Niş, Vranje, Belgrad ve Novi Sad gibi şehirlerde yeni eylemler düzenleyeceğiz.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Be with us from 12 to 15 hrs #StopMediaDarkness
","12-15 saat sürecek bu eylemlerde bize katılın #MedyayıKaranlıktanKurtarın
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Before petitioning for signatures from ordinary citizens, the journalists presented PM Brnabic with the list.
","Gazeteciler, listeyi öncelikle Başbakan Brnabic'e sunarak daha sonra sıradan vatandaşlardan imza topladılar.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"She then promised to respond to their demands in ten days, without any speculations as to what kind of response might be expected.
","Brnabic taleplere on gün içinde mutlaka yanıt verileceğini açıklarken, verilecek yanıtın sonucunun ne olacağına dair herhangi bir tahminde bulunmaktan kaçındı.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"How did the group 'For Media Freedom' begin?
","""Özgür Basın İçin"" adlı grup nasıl ortaya çıktı?
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"“For Media Freedom” began as an informal group in September 2017 after a series of incidents against free and independent media occurred, including the closure of the prominent weekly Novine Vranjske , which had been published for more than 20 years in the southern Serbian town of Vranje.
","""Özgür Basın İçin"", Sırbistan'ın güneyindeki Vranje şehrinde 20 yıldan uzun süredir yayınlanan ünlü haftalık gazete Novine Vranjske'nin kapanışı başta olmak üzere, özgür ve bağımsız basına vurulan sayısız darbenin ardından Eylül 2017'de gayri resmi olarak faaliyetlere başladı.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"The founder of Vranjske and former head of the Serbian journalists’ association Vukasin Obradovic went on a hunger strike on September 19 to protest the newspaper's closure, which had been subjected to political and financial pressures and also against the ""decline in media freedoms in Serbia.""
","Vranje Gazetesi'nin kurucusu ve aynı zamanda Sırp Gazeteciler Derneği eski başkanı Vukasin Obradovic, gazetenin kapanmasını protesto etmek amacıyla 19 Eylül'de açlık grevi düzenleyerek gazeteye yönelik siyasi ve mali baskılar ile ""Sırbistan'daki basın özgürlüğünün azalışına"" tepki gösterdi.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Roughly one hundred journalists, editors, and activists gathered the same night in a protest known as ‘I stand with Vranjske’, showing their support for Obradovic, after which he ended his strike and joined the group ‘For Media Freedom’ and continued publishing Vranjske online.
","Yaklaşık yüz gazeteci, editör ve aktivistten oluşan grup aynı gece ""Vranje'nin Yanındayım"" adlı bir gösteri düzenleyerek Obradovic'e olan desteklerini dile getirdiler.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"However, Obradovic recently announced that he was unable to provide funds for journalists and contributors and that he was forced to shut down the portal vranjske.co.rs as well.
","Obradovic daha sonra grevini sonlandırıp, ""Özgür Basın İçin"" adlı gruba katılarak Vranje gazetesini internet üzerinden yayınlamaya devam etti.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
"Due to inability to secure minimum conditions for work, and to provide regular payment of salaries for the regular employees and fees for the freelancers, as the owner I was forced to bring a decision to cease functioning of the portal vranjske.co.rs.
","Fakat Obradovic geçtiğimiz günlerde yaptığı açıklamada gazeteci ve yazarlara gerekli fon sağlayamadığını ve vranjske.co.rs adresini de kapatmak zorunda kaldığını belirtti.
",2017_11_22_serbian-journalists-call-on-citizens-to-support-a-media-freedom-campaign_
