en,tr,split
"Because the Pleiades cluster is so close , it serves as an ideal cosmic laboratory to compare stellar qualities with spin rates .",Ülker takım yıldızı çok yakın olduğundan yıldız özellikleri ile dönüş hızlarının karşılaştırılması için ideal bir kozmik laboratuvar görevi görmektedir .,train
Students start university and their career by completing courses on business administration while still at high school with the t-MBA high school graduate programme offered only by Doğa College Anatolian High schools .,"Sadece Doğa Koleji Anadolu Liseleri ’ nde uygulanan , liseler için yüksek lisans programı t-MBA ile öğrenciler , daha lise sıralarında işletme eğitimi alarak , üniversiteye ve hayata önde başlıyor .",train
126 people taken hostage were rescued during the operation which was carried out after the gun attack .,Silahlı saldırı sonrası yapılan operasyonda rehin alınan 126 kişi kurtarıldı .,train
"The Ministry of Women and Social Welfare is involved in the trial of the man who pushed his wife , a teacher named Esin Güneş off a cliff .",- Eşi tarafından uçuruma itildiği ortaya çıkan öğretmen Esin Güneş ’ in davasına da Aile ve sosyal Politikalar Bakanlığı müdahil .,train
We were going to leave as soon as it was finished .,Bitmesiyle bizim kalkmamız bir olacaktı .,train
We were going to leave as soon as it was finished .,Bitmesiyle bizim kalkmamız bir olacaktı .,train
"The night before , a crowd had gathered at a park in the Karadolap neighborhood to send off their newly enlisted friends .","Kalabalık bir grup , önceki gece askere gidecek arkadaşlarını uğurlamak için Karadolap Mahallesi ' ndeki parkta toplandı .",train
We endure this hardship every year .,Her yıl bu sıkıntıyı yaşıyoruz .,train
"In his last book , "" Narco-journalism , "" he wrote that reporters are being killed not just by drug gangs but on the order of politicians and security forces in cahoots with organized crime .",""" Narko-gazetecilik "" adını verdiği son kitabında , gazetecilerin sadece uyuşturucu çeteleri tarafından değil , politikacıların ve organize suç ile işbirliği içerisinde olan güvenlik güçlerinin emriyle öldürülmekte olduklarını yazdı .",train
Somehow I cannot gain weight .,Bir türlü kilo alamıyorum .,train
3 people were injured because of an explosive thrown into a building in an area of the Şah neighbourhood where population density is high .,Şah Mahallesinde nüfus yoğunluğunun yüksek olduğu bir bölgede ise bir binaya atılan patlayıcı sonrası 3 kişi yaralandı .,train
"As these winds travel across the stars ' magnetic fields , they enact a braking effect on the stars .",Bu rüzgarlar yıldızların manyetik alanlarında ilerledikçe yıldızlar üzerinde kırılma etkisi oluşturmaktadır .,train
""" Now all channels of communication with our sources have been broken . """,""" Şu anda kaynaklarımızla olan tüm iletişim kanallarımız kesildi . """,train
"As these winds travel across the stars ' magnetic fields , they enact a braking effect on the stars .",Bu rüzgarlar yıldızların manyetik alanlarında ilerledikçe yıldızlar üzerinde kırılma etkisi oluşturmaktadır .,train
"The night before , a crowd had gathered at a park in the Karadolap neighborhood to send off their newly enlisted friends .","Kalabalık bir grup , önceki gece askere gidecek arkadaşlarını uğurlamak için Karadolap Mahallesi ' ndeki parkta toplandı .",train
""" We hope that by comparing our results to other star clusters , we will learn more about the relationship between a star 's mass , its age , and even the history of its solar system , "" Luisa Rebull , a research scientist at Caltech 's Infrared Processing and Analysis Center in Pasadena , said in a news release .","Caltech ' in Pasadena ' daki Kızılötesi İşleme ve Analiz Merkezi ' nde bir araştırma bilimcisi olan Luisa Rebull , bir haber bülteninde "" Sonuçlarımızı yıldız kümeleri ile karşılaştırdığımızda , bir yıldızın kütlesi , yaşı ve hatta güneş sisteminin geçmişi arasındaki ilişki hakkında daha fazla bilgi edinebilmeyi umuyoruz "" demiştir .",train
It is also possible for you to be stimulated with Carboxy therapy and gain weight through a healthy diet .,Sizin de karboksipunktur ile uyarılmanız ve sağlıklı beslenmeyle kilo almanız mümkün .,train
The latest catalog of spin rates suggests more massive stars spin more slowly than less massive stars .,"En son dönüş hızları kataloğu , daha büyük yıldızların küçük yıldızlardan daha hızlı döndüğünü öne sürmektedir .",train
Blood was shed during a soldiers sendoff ’ in Eyup .,Eyüp ' te gençlerin asker uğurlamasında kan aktı .,train
There are many dead and wounded,Çok sayıda ölü ve yaralı var,train
"It was reported that among the injured undergoing treatment , five-year old Yildizsu Unus faces the risk of losing her left eye .",Hastanede tedavisi süren yaralılardan 5 yaşındaki Yıldızsu Unus ' un sol gözünü kaybetme riskiyle karşı karşıya olduğu belirtildi .,train
"She said that the incident took place while her granddaughter was on her lap , "" The soldiers sendoff celebration ’ started at 8 O Clock . "" ’","Torunu kucağındayken olayın yaşandığını söyleyen Kaya , "" Asker kutlaması saat 20.00 "" da başladı . """,train
"Because the Pleiades cluster is so close , it serves as an ideal cosmic laboratory to compare stellar qualities with spin rates .",Ülker takım yıldızı çok yakın olduğundan yıldız özellikleri ile dönüş hızlarının karşılaştırılması için ideal bir kozmik laboratuvar görevi görmektedir .,train
""" The idea is to showcase this week things that are made in America , "" Spicer said .","Spicer , "" Burada anafikir Amerika ' da yapılan şeyleri bu hafta sergilemek . "" dedi .",train
Ferrell is on probation for 2 ½ more years for blocking a highway during a demonstration .,"Ferrell bir gösteri sırasında otoyolu kapatmak nedeniyle 2,5 yıl daha gözetim altında .",train
""" In the ' ballet ' of the Pleiades , we see that slow rotators tend to be more massive , whereas the fastest rotators tend to be very light stars , "" said Rebull .","Rebull , "" Ülker ' balesinde ' yavaş dönenlerin çok daha ağır , hızlı dönenlerin ise çok hafif yıldızlar olduğunu görüyoruz "" demiştir . """,train
"Many of the stars in the cluster are just now reaching adulthood , having been born roughly 125 million years ago .",Takım yıldızındaki yıldızların çoğu 125 milyon yıl önce oluşmuştur ve yeni yeni erişkinlik seviyesine ulaşmaktadır .,train
"You will reach your ideal body by gaining weight , and they will do so by losing weight .","Siz kilo alarak ideal bedeninize ulaşacaksınız , onlar da kilo vererek ulaşacaklar .",train
""" THOSE WHO COMMITTED THE COUP ATTEMPT SHOULD BE CLEARED FROM THE STATE """,""" DARBE GİRİŞİMİNDE BULUNANLARIN DEVLETTEN TEMİZLENMESİ GEREKİYOR """,train
"All of it seems logical to me too , but my situation is a little bit different .",Bana da çok mantıklı geliyor hepsi ama benim durumum biraz farklı .,train
It is because they do not embrace this life or they do not dare to do it .,Ya benimsemediklerinden ya da cesaret edemediklerinden .,train
"As a star ages , its spin rate begins to slow down .",Bir yıldız yaşlandıkça dönüş hızı düşmeye başlar .,train
"The night before , a crowd had gathered at a park in the Karadolap neighborhood to send off their newly enlisted friends .","Kalabalık bir grup , önceki gece askere gidecek arkadaşlarını uğurlamak için Karadolap Mahallesi ' ndeki parkta toplandı .",train
The most important thing is I do not know why .,En önemlisi bunun sebebini de bilmiyorum .,train
"When Trump was at the G-20 summit in Germany in early July , HMX-1 conducted 58 practice landings at the White House .",Trump Temmuz başında G-20 zirvesi için Almanya ' dayken HMX-1 Beyaz Saray ' da 58 tatbikat inişi gerçekleştirdi .,train
The group started dispersing after the sending-off ceremony .,Asker uğurlamasının ardından grup dağılmaya başladı .,train
3 people were injured because of an explosive thrown into a building in an area of the Şah neighbourhood where population density is high .,Şah Mahallesinde nüfus yoğunluğunun yüksek olduğu bir bölgede ise bir binaya atılan patlayıcı sonrası 3 kişi yaralandı .,train
Those who get angry and those who admire both worship,Sinirlenen de gıpta eden de hayranlık duyuyor,train
"He said , "" Surely we acted and we will act within the democratic principles and state of law while doing all this . """,""" Biz bütün bunları yaparken tabi ki demokratik ilkeler ve hukuk devleti içerisinde hareket ettik , etmeye devam edeceğiz "" şeklinde konuştu .",train
"If you reduce the strength of the single digit frequencies and increase that of the double-digit frequencies of over 300 Hz in the music that you are playing , then the person is more likely to be impressed .",Çalacağınız müziğin 300 frekansın üzerindeki frekanslarından tek basamaklı olanların gücünü düşürüp çift basamaklı olanları baskın hale getirirseniz o kişinin etkilenme kapasitesi artar .,train
M.K. fired a single shot into the ground with pump-action shotgun while passing by a playground full of children .,M.K. çocuklarla dolu oyun alanının yanından geçtiği sırada pompalı tüfekle yere bir el ateş etti .,train
Those who do not have a credit card are in a difficult situation .,Kredi kartı olmayan vatandaşlar ise zor durumda .,train
Soldier s pump-action shotgun ’ turns sendoff into terror : Five-year old Yildizsu could lose her eyesight,Pompalı tüfekle asker uğurlama dehşeti : 5 yaşındaki Yıldızsu gözünü kaybedebilir,train
"Because the Pleiades cluster is so close , it serves as an ideal cosmic laboratory to compare stellar qualities with spin rates .",Ülker takım yıldızı çok yakın olduğundan yıldız özellikleri ile dönüş hızlarının karşılaştırılması için ideal bir kozmik laboratuvar görevi görmektedir .,train
"According to Pamir , subliminal messages are used illegally and says , "" In our country , it has been established that some radio channels in our country did this but the details are unknown .","Pamir ' in söylediğine göre kaçak olarak subliminal mesaj kullananlar var , "" Ülkemizde bazı radyo kanallarının bunu yaptığı tespit edilmiş ama detaylar henüz bilinmiyor .",train
"I was so surprised when one of Turkey 's first audio engineers , Süden Pamir , said what could be done with audio frequencies .","Türkiye ' nin ilk ses mühendislerinden Süden Pamir ses frekansları ile neler yapılabileceğini anlattı , şaştım kaldım .",train
