en,tr,split
"Their parents don't know how to punish the perpetrators, and sometimes they are even ready to lynch the kidnappers.",Bu kızların aileleri suçluların nasıl cezandırılması gerektiğini bilmiyorlar ve bazen kaçıranları linç etmeye hazırlar.,train
"Fifty-seven deaths have been reported so far in this quake, with more than a thousand injured.",Bu seferki depremde şimdiye dek 57 ölüm ve binlerce yaralanma bildirildi.,train
"Just like the father who rebuffs his children for their negative behaviors without looking at his role in generating them, the state turns away from hate speech.","Olumsuz davranışların oluşmasında kendi rolüne bakmadan çocuklarını azarlayan bir baba gibi, devlet nefret söylemi konusunu görmezden geliyor.",train
"Used to be home to more than two million people, and housed some of the most ancient architecture all of the Middle East.",İki milyon insandan fazla kişiye ve Orta Doğu'nun çoğu antik mimarisine ev sahipliği yapmaktaydı.,train
The incident quickly erupted into a brawl involving the both squads and then into total chaos as crowds of Istaravshan fans invaded the pitch.,Kısa süre içinde olay alevlenerek her iki takımın da içinde bulunduğu büyük bir kavgaya dönüştü ve Istaravshan taraftarlarının da sahaya inmesi ile tam bir kargaşaya dönüştü.,train
"Alexis Okeowo (@alexis_ok), a journalist writing about Africa for international media outlets, wished for a day Nigerians will get angry over anti-gay bills like they do with child marriage legislation:","Uluslararası medya için Afrika haberleri yazan gazeteci Alexis Okeowo (@alexis_ok), Nijeryalıların eşcinsel karşıtı kanunlara da çocuk evliliğine gösterdikleri tepkiyi gösterdiği bir zamanın gelmesini dilemiş:",train
Gay is evil dont support it in any form.,Ama politikacıları ilgilendiren bir konu değil.,train
"In a recent interview, she slammed Bangladesh's government for inaction and has termed the attack on her husband as ""well planned, choreographed – a global act of terrorism.""","Rafida Ahmed, son röportajında Bangladeş hükümetinin eylemsizliğini ağır bir şekilde eleştirdi ve eşine yapılan saldırıyı ""iyi planlanmış, tasarlanmış-terörizmin evrensel hareketi"" şeklinde nitelendirdi.",train
Aren’t our freedoms curbed enough?,Özgürlüğümüz yeterince engellenmiş değil mi?,train
Below are picks from the comment section of Weibo user Dapeng777's news highlight:,Aşağıda WeibouserDapeng777'in önemli haber kısmındaki yorumlardan seçmeler bulunmakta:,train
To escape the the attack the BDP and HDK members raced into a nearby teachers' lodge.,BDP ve HDK üyeleri saldırıdan kaçmak için yakınlarındaki öğretmen evine sığındılar.,train
"We poor, desperate Tajiks die on the way to state borders, in the streets and bazaars, on building sites and other dirty places.","Biz yoksul, çaresiz Tacikler ülkenin sınırları yolunda ölüyoruz, sokaklarda ve pazarlarda, inşaatlarda ve diğer pis yerlerde ölüyoruz.",train
Mare allegation that someone is gay is enough to expose them to violent attacks in Nigeria what a shame.,Birisinin eşcinsel olduğuna dair bir iddia bile Nijerya'da o kişiyi şiddete maruz bırakabiliyor.,train
Watch out!,Dikkat!,train
BDP members are trying to build a barricade on windows by using the tables and chairs.,BDP üyeleri sandalye ve masalarla pencerelere barikat kurmaya çalışıyor.,train
"The struggle reached a turning point earlier this week, when independent media collective Jornalistas Livres (Free Journalists) leaked a recording where Fernando Padula, the chief of staff of the state's Secretariat of Education, told school directors, “We will fight until the end and we will win.","Bu haftanın başında, bağımsız medya kolektifi Jornalistas Livres (Serbest Gazeteci) Fernando Padula'nın, eyalette Eğitim Merkezi'nin çalışanı veya başkanı, okul müdürlerine ""Sonuna kadar savaşacağız ve kazanacağız."" diye söylediği bir kaydı sızdırdığında mücadele bir dönüm noktasına ulaştı.",train
"Whenever the country has found itself in trouble, Bangladeshis have embraced their roots, taking solace in art and culture to unite against any challenges they face.","Ülke olarak ne zaman sıkıntıya düşse, Bangladeşliler kökenlerini sahiplendiler ve yüzleştikleri her zorluğa karşı kültür ve sanatta teselli buldular.",train
"A few days later, four dead bodies were found in the area, allegedly related with the disappearances, as Proceso reported:",Birkaç gün sonra kayıplar ile ilgili olduğu iddia edilen dört ceset ortaya çıktığında Proceso şöyle yazdı:,train
Leadership is critical.,Liderlik önemli.,train
Who are the arrested Ahwazi men?,Tutuklanan Ahvazlılar kimdir?,train
Despite its obvious drawbacks the monsoon season brings with it a unique beauty and unusual blessings.,Tüm dezavantajlarına rağmen muson eşsiz güzelliğini ve sıradışı bereketini beraberinde getirdi.,train
Alckmin assures students will have guaranteed enrollment at their current schools for the 2016 school year (which in Brazil runs from March through December).,2016 eğitim-öğretim yılı için (Brezilya'da Marttan Aralığa kadar sürer) mevcut okullarındaki kayıtlarının güvence altında olduğunu temin ediyor.,train
"And civil society advocates in Myanmar took Facebook to task after Zuckerberg held up the company’s work in Myanmar as an example of strong engagement in a time of crisis, at the peak of the Myanmar military’s assault on the Rohingya Muslim minority in 2017.","Ve Myanmar'daki sivil toplum savunucuları, Zuckerberg'in Myanmar ordusunun 2017 yılında Rohingya Müslüman azınlığa saldırısının zirvesinde, bir kriz zamanında güçlü bir katılım örneği olarak Myanmar'daki çalışmalarını düzenledikten sonra Facebook'u göreve getirdi.",train
"Each woman raped, I identify with my wife; each mother raped I see as my mother, and each child violated as my own kids.","Ne zaman tecavüz edilmiş bir kadın görsem karımla, ne zaman tecavüz edilmiş bir anne görsem kendi annem ile ve her istismar edilmiş çocukta kendi çocuklarım ile özdeşleştiriyorum.",train
So it's not by chance that the world is looking at us with great attention.,Dünyanın bizi merakla izlemesinin nedeni bu.,train
"Kaushal Khandhar wrote that during the tournament, an organizer approached the girl and her mother about the “seductive” dress which is deemed a “temptation from a certain angle far, far away.”","Kaushal Khandhar yazdığına göre turnuva sırasında idarecilerden biri kıza ve annesine yaklaşıp kızın ""eteğinin uzaklardan bile bir cezbedicilik yaydığını"" söyledi.",train
"Photos of Prime Minister Andrew Holness, with his jeans rolled up and bare feet, paddling across a small river, provoked much comment — amusement, praise, and some cynicism too.","Başbakan Andrew Holness'in bileklere kadar çekilmiş kotuyla küçük bir nehiri geçerken kürek çekmesi eğlence, övgü ve alaycılık dahi birçok yoruma mağruz kaldı.",train
But this is close.,Ama bunlar yakın çeviriler.,train
You’re our teachers.”,Sizden öğrenmek istiyoruz” diyerek karşılandı.,train
There are many poems and lyrics in Bengali literature where the Kadam flower is mentioned.,Bengal edebiyatında Kadam'dan bahsedilen birçok şiir ve söz var.,train
"Well, La Tuta's arrest doesn't surprise; it's election year.","Eh, La Tuta'nın yakalanışı şaşırtmıyor, seçim yılındayız.",train
A Girl Child Worker from Yemen · Global Voices,Yemen'de İşçi Bir Kız Çocuğu,train
Ophthalmological Institute.,Gözbilim Enstitüsü.,train
"His home is in ruins. pic.twitter.com/m0jVTITi5u — Max Blumenthal (@MaxBlumenthal) August 15, 2014","Harap halindeki evi. pic.twitter.com/m0jVTITi5u — Max Blumenthal (@MaxBlumenthal) 15 Ağustos, 2014",train
"On Monday, October 23, Lebanon's Saint Joseph University (USJ), in collaboration with the United Nations High Commissioner for Refugees (UNHCR), held an event entitled “Refugees: Political Issues, Legal Approach.”","23 Ekim Pazartesi günü Lübnan'ın Saint Joseph Üniversitesi (USJ), Birleşmiş Milletler Mülteciler Yüksek Komiserliği (UNHCR) ile birlikte çalışarack ""Mülteciler: Siyasi Konular, Hukuksal Yaklaşım"" başlıklı bir etkinlik düzenledi.",train
"The same paths you walk to Vote, we walk to meet.","Oy vermek için yürüdüğünüz aynı yolu, sizinle buluşmak için yürüyoruz.",train
"We have the definitions, and those are entered by a 15-person team of linguists, and another team of about seven or eight Master's or Ph.D. students in linguistics.",Sözlükte tanımlamalar var ve bu tanımlamalar 15 kişilik bir dilbilimci grubu ve yedi veya sekiz kişilik dilbilim alanında yüksek lisans veya doktora derecesine sahip diğer bir grup öğrenci tarafından yapılmaktadır.,train
Lawmakers From Uganda's Ruling Party Want to Remove the Country's Presidential Age Limit · Global Voices,Uganda'nın İktidar Partisine Mensup Kanun Yapıcıları Cumhurbaşkanlığı Yaş Sınırını Kaldırmak İstiyor,train
The activists remained peaceful and sought to de-escalate.,Aktivistler eylem boyu barışçıl kaldılar.,train
"Be mindful of it!"".","Dikkatli olun!"", şeklinde tanıttı.",train
"Indeed, only 60% ($757 million), of the amount requested by the Office of the United Nations High Commissioner for Refugees (UNHCR) in 2014 ($1.2 billion) had been donated by December 2014.",BM Mülteciler Yüksek Komiserliği'nden (UNHCR) 2014 yılında istenen miktarın (1.2 Milyar Dolar) sadece %60'ı (757 Milyon Dolar) Aralık 2014'te bağışlandı.,train
"Khatami's re-election in June 2001 cemented his popularity amongst the Iranian population, with another majority victory of 77%.",Haziran 2001'de Hatemi'nin %77'lik oy çoğunluğuyla tekrar seçilmesi İran halkının ona karşı tutumunu güçlendirdi.,train
"In one article for the blog Africa Is a Country, Dennis Laumann, a professor of African history at the University of Memphis, argued:","Memphis Üniversitesi'nden bir Afrika tarihi profesörü olan Dennis Laumann, Afrika Topluluğu Ülkesi adlı blogun bir makalesinde şunu savundu:",train
"Since next-generation politicians in Taiwan are ready to open the conversation with the anti-nuclear citizens groups and pave the way towards a nuclear-free country, it would be beneficial for the whole society to start the conversation between the government and the civil groups as early as possible.","Ta ki Tayvan'da yeni nesil politikacılar nükleer karşıtı gruplarla görüşmeye ve nükleersiz bir ülke yolunu açmaya hazır olana kadar, devlet ve sivil gruplar arasında görüşmelerin mümkün olduğunca erken başlaması tüm halk için faydalı olacaktır.",train
Documentary 'Too Black To Be French' Wants to Start an Honest Conversation on Race in France · Global Voices,'Fransız Olmak İçin Fazla Siyah' Belgeseli Fransa'daki Irklar Hakkında Samimi Bir Söyleşi Başlatmak İstiyor,train
Sulphur mining is happening in Biliran.,Biliran'da kükürt madenciliği yapılıyor.,train
The first demands were given a enhancement when Shiite cleric Grand Ayatollah Ali al-Sistani called on August 7 for Al-Abadi to take measures against the political corruption.,Şii din adamı Ali Husaini Sistani 7 Ağustos'ta politik yozlaşmaya karşı tedbir çağrısında bulunduğunda ilk istekler değişmiş oldu.,train
